,Crop_Code,Scientific_Name,Genus,Species,Variety,Life_Form,Habit,Life_Span,Physiology,Category,Plant_Attributes,Temp_Opt_Min,Temp_Opt_Max,Temp_Opt_Min_F,Temp_Opt_Max_F,Temp_Abs_Min,Temp_Abs_Max,Temp_Abs_Min_F,Temp_Abs_Max_F,Killing_Temp_Rest,Killing_Temp_Growth,Killing_Temp_Rest_F,Killing_Temp_Growth_F,Rain_Opt_Min,Rain_Opt_Max,Rain_Abs_Min,Rain_Abs_Max,Lat_Opt_Min,Lat_Opt_Max,Lat_Abs_Min,Lat_Abs_Max,Alt_Opt_Min,Alt_Opt_Max,Alt_Abs_Min,Alt_Abs_Max,pH_Opt_Min,pH_Opt_Max,pH_Abs_Min,pH_Abs_Max,Light_Opt_Min,Light_Opt_Max,Light_Abs_Min,Light_Abs_Max,Depth_Opt,Depth_Abs,Texture_Ops,Texture_Abs,Fertility_Ops,Fertility_Abs,Al_Toxicity_Opt,Al_Toxicity_Abs,Salinity_Ops,Salinity_Abs,Drainage_Opt,Drainage_Abs,Photoperiod,Abiotic_Tolererance,Abiotic_Susceptibility,Introduction_Risks,Production_System,Cropping_System,Subsystem,Companion_Species,Level_of_Mechanization,Labour_Intensity,Crop_Cycle_Min,Crop_Cycle_Max,Use_Main,Use_Detailed,Use_Part,Climate_Zone_Trewartha,USDA_Hardiness_Zone,USDA_Hardiness_Zone_Min,USDA_Hardiness_Zone_Max,Datasheet_URL,PFAF_URL,Climate_Zone_Trewartha_Abbreviations,Climate_Zone_Koppen_Geiger_Abbreviations,Climate_Zone_Koppen_Geiger_IDs
617,2783,Acrocomia aculeata,Acrocomia,aculeata,,tree,erect,perennial,"evergreen, single stem","fruits & nuts, materials, ornamentals/turf, environmental","grown on small scale, harvested from wild",25.0,35.0,77.0,95.0,20.0,45.0,68.0,113.0,-4.0,-4.0,24.8,24.8,1000.0,2000.0,500.0,3000.0,12.0,10.0,20.0,28.0,,,589.4025163469174,1200.0,5.5,6.5,5.0,7.5,very bright,very bright,clear skies,very bright,deep (>>150 cm),medium (50-150 cm),light,"medium, light",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),well (dry spells),short day (<12 hours),"fire, drought",fire,can become a weed,small scale (manual),Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2783,https://pfaf.org/user/Plant.aspx?LatinName=Acrocomia+aculeata,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
618,2787,Acrocomia totai,Acrocomia,totai,,tree,erect,perennial,"evergreen, single stem","fruits & nuts, materials, environmental",grown on small scale,22.0,28.0,71.6,82.4,18.0,34.0,64.4,93.2,-5.0,0.0,23.0,32.0,900.0,1500.0,750.0,2500.0,12.0,10.0,28.0,30.0,,,589.4025163469174,500.0,5.5,6.5,5.0,7.0,clear skies,very bright,clear skies,very bright,deep (>>150 cm),medium (50-150 cm),light,"heavy, medium, light, wide",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),well (dry spells),short day (<12 hours),"fire, drought",fire,can become a weed,small scale (manual),Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,lipids,seeds,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2787,https://pfaf.org/user/Plant.aspx?LatinName=Acrocomia+totai,"['Aw', 'Ar', 'Cf']","['Aw', 'Af', 'Cfb', 'Cfc', 'Am', 'Cfa']","[3, 1, 15, 16, 2, 14]"
619,2803,Actinidia arguta,Actinidia,arguta,,vine,climber/scrambler/scadent,perennial,"deciduous, single stem","fruits & nuts, environmental",grown on large scale,12.0,25.0,53.6,77.0,5.0,30.0,41.0,86.0,-30.0,0.0,-22.0,32.0,900.0,1500.0,700.0,2000.0,27.0,25.0,55.0,57.0,,,100.0,2000.0,5.0,6.5,4.5,7.0,cloudy skies,very bright,light shade,very bright,medium (50-150 cm),medium (50-150 cm),"medium, light, organic","medium, light, organic",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,150.0,180.0,food & beverage,vitamins,fruits,"subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc)",4-8,4,8,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2803,https://pfaf.org/user/Plant.aspx?LatinName=Actinidia+arguta,"['Cf', 'Cs', 'Cw', 'Do', 'Dc']","['Dfc', 'Dfd', 'Cwa', 'Csc', 'Cwb', 'Cwc', 'Csa', 'Dfb', 'Cfb', 'Cfc', 'Cfa', 'Dfa', 'Csb']","[27, 28, 11, 10, 12, 13, 8, 26, 15, 16, 14, 25, 9]"
620,2807,Adansonia digitata,Adansonia,digitata,,tree,erect,perennial,"deciduous, single stem","fruits & nuts, environmental",grown on small scale,26.0,36.0,78.8,96.8,14.0,42.0,57.2,107.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,600.0,1500.0,250.0,4200.0,13.5,13.0,25.0,25.0,,,589.4025163469174,1500.0,5.0,6.5,4.3,7.5,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),"medium, light","medium, light",low,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),"well (dry spells), excessive (dry/moderately dry)","well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,210.0,270.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), steppe or semiarid (Bs)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2807,https://pfaf.org/user/Plant.aspx?LatinName=Adansonia+digitata,"['Aw', 'Bs']","['Aw', 'BSh', 'BSk']","[3, 6, 7]"
621,2808,Adansonia grandidieri,Adansonia,grandidieri,,tree,erect,perennial,"semi evergreen, deciduous, single stem","fruits & nuts, materials, ornamentals/turf",harvested from wild,22.0,30.0,71.6,86.0,8.0,35.0,46.4,95.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1000.0,1500.0,800.0,2000.0,13.0,12.0,22.0,23.0,,,589.4025163469174,800.0,5.5,7.0,5.0,7.5,clear skies,very bright,light shade,very bright,deep (>>150 cm),deep (>>150 cm),"medium, organic","medium, light, organic",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,vitamins,fruits,tropical wet & dry (Aw),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2808,https://pfaf.org/user/Plant.aspx?LatinName=Adansonia+grandidieri,['Aw'],['Aw'],[3]
622,2809,Adansonia gregorii,Adansonia,gregorii,,tree,erect,perennial,"deciduous, single stem","forage/pasture, fruits & nuts, materials",grown on small scale,24.0,34.0,75.2,93.2,13.0,42.0,55.4,107.6,-2.0,-1.0,28.4,30.2,600.0,1500.0,450.0,2000.0,14.0,14.0,18.0,18.0,,,589.4025163469174,400.0,5.0,6.5,4.5,7.5,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),light,"medium, light",low,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),"well (dry spells), excessive (dry/moderately dry)","well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,210.0,270.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), steppe or semiarid (Bs)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2809,https://pfaf.org/user/Plant.aspx?LatinName=Adansonia+gregorii,"['Aw', 'Bs']","['Aw', 'BSh', 'BSk']","[3, 6, 7]"
623,2823,Adiantum capillus-veneris,Adiantum,capillus-veneris,,herb,prostrate/procumbent/semi-erect,perennial,multi stem,medicinals & aromatic,"grown on small scale, harvested from wild",19.69321716734314,30.05038747087041,67.44779090121764,86.09069744756674,10.327194303952986,37.196301601810866,50.58894974711537,98.95334288325957,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,947.8172943060056,1628.6292350871452,626.3806468873757,2404.2350062815904,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,5.674299619855927,6.864807644648237,4.983632143578074,7.7080950376355135,light shade,cloudy skies,heavy shade,clear skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),short day (<12 hours),drought,fire,can become a weed,"home garden, small scale (manual), protected cultivation",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,medicinal,respiratory applications,entire plant,"subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate with dry winters (Dw)",8-11,8,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2823,https://pfaf.org/user/Plant.aspx?LatinName=Adiantum+capillus-veneris,"['Cf', 'Cs', 'Cw', 'Do', 'Dw']","['Cwa', 'Dwd', 'Csc', 'Cwb', 'Cwc', 'Dwa', 'Csa', 'Cfb', 'Dwb', 'Cfc', 'Dwc', 'Cfa', 'Csb']","[11, 24, 10, 12, 13, 21, 8, 15, 22, 16, 23, 14, 9]"
624,2824,Adina cordifolia,Adina,cordifolia,,tree,erect,perennial,"deciduous, single stem",forest/wood,harvested from wild,25.0,35.0,77.0,95.0,5.0,47.0,41.0,116.6,-1.0,0.0,30.2,32.0,1000.0,2000.0,800.0,4500.0,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,5.5,6.5,5.0,7.5,very bright,very bright,very bright,light shade,deep (>>150 cm),deep (>>150 cm),"medium, light","heavy, medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,180.0,270.0,material,timber wood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2824,https://pfaf.org/user/Plant.aspx?LatinName=Adina+cordifolia,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
625,2829,Adonis vernalis,Adonis,vernalis,,herb,erect,perennial,"deciduous, multi stem",medicinals & aromatic,grown on small scale,14.0,30.0,57.2,86.0,10.0,36.0,50.0,96.8,-50.0,0.0,-58.0,32.0,400.0,750.0,350.0,800.0,44.0,42.0,56.0,58.0,,,589.4025163469174,1000.0,7.0,7.5,6.5,8.0,cloudy skies,very bright,light shade,very bright,medium (50-150 cm),shallow (20-50 cm),"medium, light","medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,medicinal,blood system applications,entire plant,"steppe or semiarid (Bs), temperate continental (Dc)",3-7,3,7,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2829,https://pfaf.org/user/Plant.aspx?LatinName=Adonis+vernalis,"['Bs', 'Dc']","['Dfd', 'BSh', 'Dfb', 'BSk', 'Dfc', 'Dfa']","[28, 6, 26, 7, 27, 25]"
626,2830,Aegiceras corniculatum,Aegiceras,corniculatum,,"shrub, tree",erect,perennial,"evergreen, single stem, multi stem",forest/wood,harvested from wild,18.0,26.0,64.4,78.8,7.0,35.0,44.6,95.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1000.0,2000.0,800.0,4000.0,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,6.8,7.2,6.5,7.5,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),heavy,"heavy, medium",high,low,low (6-15% of CEC),low (6-15% of CEC),medium (4-10 dS/m),high (>10 dS/m)),poorly (saturated >50% of year),poorly (saturated >50% of year),short day (<12 hours),flooding,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,240.0,300.0,fuels,fuelwood,bark,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2830,https://pfaf.org/user/Plant.aspx?LatinName=Aegiceras+corniculatum,"['Aw', 'Ar', 'Cf']","['Aw', 'Af', 'Cfb', 'Cfc', 'Am', 'Cfa']","[3, 1, 15, 16, 2, 14]"
627,2844,Aegle marmelos,Aegle,marmelos,,tree,erect,perennial,multi stem,"fruits & nuts, medicinals & aromatic",grown on small scale,30.0,42.0,86.0,107.6,5.0,49.0,41.0,120.2,-7.0,0.0,19.4,32.0,800.0,2000.0,500.0,4000.0,21.959985813389384,24.896480043077425,40.0,40.0,,,589.4025163469174,1200.0,6.0,7.5,5.3,8.5,very bright,cloudy skies,very bright,light shade,deep (>>150 cm),medium (50-150 cm),heavy,"heavy, medium",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,180.0,365.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), steppe or semiarid (Bs)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2844,https://pfaf.org/user/Plant.aspx?LatinName=Aegle+marmelos,"['Aw', 'Bs']","['Aw', 'BSh', 'BSk']","[3, 6, 7]"
628,2851,Aeschynomene falcata,Aeschynomene,falcata,,herb,"prostrate/procumbent/semi-erect, climber/scrambler/scadent",perennial,"deciduous, multi stem",forage/pasture,grown on large scale,20.0,25.0,68.0,77.0,5.0,35.0,41.0,95.0,-2.0,0.0,28.4,32.0,1000.0,1500.0,700.0,2500.0,15.0,24.896480043077425,40.0,45.0,,,589.4025163469174,2000.0,5.5,6.0,4.5,8.0,clear skies,clear skies,very bright,light shade,shallow (20-50 cm),shallow (20-50 cm),"heavy, medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),medium (16-25% of CEC,low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",fire,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,120.0,240.0,animal food (feed),vitamins,entire plant,"tropical wet & dry (Aw), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2851,https://pfaf.org/user/Plant.aspx?LatinName=Aeschynomene+falcata,"['Aw', 'Cf', 'Cs', 'Cw']","['Aw', 'Cwa', 'Csc', 'Cwb', 'Cwc', 'Csa', 'Cfb', 'Cfc', 'Cfa', 'Csb']","[3, 11, 10, 12, 13, 8, 15, 16, 14, 9]"
629,2852,Aeschynomene indica,Aeschynomene,indica,,"herb, sub-shrub",erect,"annual, perennial","deciduous, multi stem",forage/pasture,grown on large scale,18.0,30.0,64.4,86.0,10.0,35.0,50.0,95.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1000.0,1200.0,600.0,2000.0,5.0,24.896480043077425,30.0,35.0,,,589.4025163469174,1530.0,5.5,6.5,4.5,8.0,clear skies,clear skies,very bright,cloudy skies,shallow (20-50 cm),shallow (20-50 cm),"heavy, medium","heavy, medium",high,moderate,low (6-15% of CEC),medium (16-25% of CEC,low (<4 dS/m),high (>10 dS/m)),poorly (saturated >50% of year),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),"flooding, grazing/browsing",fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,150.0,220.0,animal food (feed),vitamins,entire plant,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf), subtropical dry winter (Cw)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2852,https://pfaf.org/user/Plant.aspx?LatinName=Aeschynomene+indica,"['Aw', 'Ar', 'Cf', 'Cw']","['Aw', 'Cwa', 'Cwc', 'Af', 'Cfb', 'Cfc', 'Am', 'Cfa', 'Cwb']","[3, 11, 13, 1, 15, 16, 2, 14, 12]"
630,2856,Aesculus hippocastanum,Aesculus,hippocastanum,,tree,erect,perennial,"deciduous, single stem","fruits & nuts, ornamentals/turf, medicinals & aromatic, forest/wood","grown on large scale, harvested from wild",23.0,26.0,73.4,78.8,6.0,30.0,42.8,86.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1000.0,2000.0,660.0,2500.0,26.0,25.0,34.0,35.0,,,1200.0,3000.0,4.5,5.0,4.0,6.0,cloudy skies,clear skies,light shade,very bright,deep (>>150 cm),medium (50-150 cm),medium,"heavy, medium",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),"wind, coastal salt spray",fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,environmental,ornamental/turf,entire plant,"subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc)",4-7,4,7,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2856,https://pfaf.org/user/Plant.aspx?LatinName=Aesculus+hippocastanum,"['Cs', 'Do', 'Dc']","['Dfd', 'Csc', 'Csa', 'Dfb', 'Cfb', 'Cfc', 'Dfc', 'Dfa', 'Csb']","[28, 10, 8, 26, 15, 16, 27, 25, 9]"
631,2857,Aesculus indica,Aesculus,indica,,tree,erect,perennial,"deciduous, single stem",forest/wood,"grown on large scale, harvested from wild",23.0,26.0,73.4,78.8,6.0,30.0,42.8,86.0,-8.0,-1.0,17.6,30.2,1000.0,2000.0,660.0,2500.0,26.0,25.0,34.0,35.0,,,1200.0,3000.0,4.5,5.0,4.0,6.0,clear skies,light shade,very bright,light shade,deep (>>150 cm),medium (50-150 cm),"medium, light","medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),"wind, coastal salt spray",fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,210.0,270.0,material,timber wood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",6-9,6,9,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2857,https://pfaf.org/user/Plant.aspx?LatinName=Aesculus+indica,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
632,2863,Aframomum corrorima,Aframomum,corrorima,,herb,erect,perennial,multi stem,"vegetables, medicinals & aromatic",grown on small scale,16.0,24.0,60.8,75.2,7.0,35.0,44.6,95.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1400.0,2000.0,1200.0,3000.0,5.0,24.896480043077425,10.0,25.0,,,589.4025163469174,2000.0,5.5,6.5,4.5,7.5,cloudy skies,light shade,clear skies,light shade,deep (>>150 cm),medium (50-150 cm),"medium, organic","medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,270.0,365.0,food additive,condiment/seasoning,leaves,"tropical wet & dry (Aw), subtropical humid (Cf), subtropical dry winter (Cw)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2863,https://pfaf.org/user/Plant.aspx?LatinName=Aframomum+corrorima,"['Aw', 'Cf', 'Cw']","['Aw', 'Cwa', 'Cwc', 'Cfb', 'Cfc', 'Cfa', 'Cwb']","[3, 11, 13, 15, 16, 14, 12]"
633,2872,Aframomum melegueta,Aframomum,melegueta,,herb,erect,perennial,multi stem,"fruits & nuts, medicinals & aromatic",grown on small scale,21.0,28.0,69.8,82.4,10.0,34.0,50.0,93.2,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1500.0,1900.0,1000.0,2400.0,5.0,24.896480043077425,20.0,25.0,,,589.4025163469174,2000.0,5.5,6.5,4.5,7.5,clear skies,cloudy skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium","heavy, medium",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,270.0,365.0,food & beverage,vitamins,fruits,tropical wet & dry (Aw),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2872,https://pfaf.org/user/Plant.aspx?LatinName=Aframomum+melegueta,['Aw'],['Aw'],[3]
634,2877,Afzelia africana,Afzelia,africana,,tree,erect,perennial,"deciduous, single stem","forage/pasture, materials, medicinals & aromatic, forest/wood, environmental",harvested from wild,20.0,32.0,68.0,89.6,10.0,40.0,50.0,104.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1200.0,1800.0,1000.0,2500.0,21.959985813389384,24.896480043077425,15.0,15.0,,,589.4025163469174,900.0,5.5,6.5,5.0,7.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),medium (50-150 cm),"heavy, medium","heavy, medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),fire,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,240.0,300.0,fuels,fuelwood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2877,https://pfaf.org/user/Plant.aspx?LatinName=Afzelia+africana,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
635,2881,Afzelia quanzensis,Afzelia,quanzensis,,tree,erect,perennial,"deciduous, single stem","vegetables, ornamentals/turf, medicinals & aromatic, forest/wood, environmental","grown on small scale, harvested from wild",18.0,28.0,64.4,82.4,14.0,36.0,57.2,96.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,700.0,1400.0,400.0,1700.0,21.959985813389384,24.896480043077425,15.0,30.0,,,589.4025163469174,1300.0,5.0,7.0,4.5,7.5,clear skies,very bright,cloudy skies,very bright,deep (>>150 cm),deep (>>150 cm),light,"medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,food & beverage,vitamins,leaves,tropical wet & dry (Aw),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2881,https://pfaf.org/user/Plant.aspx?LatinName=Afzelia+quanzensis,['Aw'],['Aw'],[3]
636,2886,Agathis dammara,Agathis,dammara,,tree,erect,perennial,"evergreen, single stem",forest/wood,harvested from wild,28.0,34.0,82.4,93.2,12.0,38.0,53.6,100.4,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,2500.0,3500.0,2000.0,4000.0,19.5,18.5,11.0,20.0,,,400.0,1600.0,5.5,6.5,5.0,7.5,very bright,cloudy skies,very bright,light shade,deep (>>150 cm),medium (50-150 cm),"heavy, medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",long day (>14 hours),drought,wind,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,300.0,365.0,material,gums/resins,stems,tropical wet (Ar),10-11,10,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=2886,https://pfaf.org/user/Plant.aspx?LatinName=Agathis+dammara,['Ar'],"['Af', 'Am']","[1, 2]"
